"","X","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU","SPECIES"
"398",23,2017,24212.7412661012,23499.3264919614,14949.0236543428,37560.7518877364,16060.4615034695,34776.5942126575,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"399",24,2018,14574.9093322663,14104.2365149867,8811.91997345416,23025.3887834414,9477.36475510776,21217.077407966,NA,NA,NA,NA,NA,13739,"Lower Columbia River Coho Salmon ESU","Coho"
"400",25,2019,27652.2541952089,26752.755537832,16480.3947872282,43979.2715124644,17857.4394415391,40633.4327426591,NA,NA,NA,NA,NA,23688,"Lower Columbia River Coho Salmon ESU","Coho"
"401",26,2020,34200.9498156757,32670.6117165777,18142.2189141168,59261.0091972633,19935.4316770489,53774.1339709289,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"402",1,1995,7328.52481490196,6933.35012970435,5159.64422270698,11781.7003379715,5405.47013754881,10315.9810180354,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"403",2,1996,4292.82691712786,4090.99588723936,3115.72613423627,6602.28647447383,3239.27813780388,5888.93127030953,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"404",3,1997,4681.76307150173,4519.36773791823,3589.32907726188,6711.4964717924,3721.00153603306,6076.32402680646,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"405",4,1998,4380.53829469765,4270.12395438911,3468.9417834403,5937.81326784187,3579.98722081785,5465.69706672218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"406",5,1999,4292.6403658059,4209.82310523966,3527.91642218511,5534.50669921256,3624.14177623106,5180.66705756607,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"407",6,2000,5563.74172742912,5495.46571806575,4539.95874610347,6977.90083768425,4684.15276952938,6635.50233911218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"408",7,2001,7838.6372416336,7778.944146393,6505.22998413792,9515.10142025257,6696.41603756057,9164.48938387444,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"409",8,2002,12228.6777256614,12170.0816191033,10078.0701499067,14747.5774090536,10397.5558622301,14274.3482132983,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"410",9,2003,15470.6236729066,15284.0552570346,12325.3000204661,19743.9701677704,12753.773161978,18836.5611842165,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"411",10,2004,15102.7731694708,14893.0365941563,11970.4897015607,19401.1148895507,12378.0378042268,18540.9965246974,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"412",11,2005,9261.68151677858,9168.47519146065,7539.6624236397,11538.2044967238,7759.75533099107,11064.7356771419,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"413",12,2006,9794.68732313064,9755.88924441726,8336.99739706271,11488.2767489638,8554.03128598046,11165.9328281828,NA,NA,NA,NA,NA,9663,"Lower Columbia River Steelhead DPS","Steelhead"
"414",13,2007,8607.21864488311,8576.49145096436,7323.74192572612,10072.011268097,7520.29867263459,9800.9417577119,NA,NA,NA,NA,NA,8512,"Lower Columbia River Steelhead DPS","Steelhead"
"415",14,2008,8633.71296652452,8543.20788751415,7045.57747274866,10783.3018158795,7251.52652775203,10331.6426127218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"416",15,2009,12110.4012488622,11920.6728386728,9598.86414669243,15754.6180735383,9911.74332553192,14964.5791956773,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"417",16,2010,8332.34680968778,8174.83691411548,6557.67817002984,11045.2385670643,6777.52782169077,10427.9952085659,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"418",17,2011,8555.5672599766,8428.0860526533,6718.38632559783,11130.2175656883,6954.72426953752,10584.4410982531,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"419",18,2012,9441.1366043716,9394.75624599088,7901.80838555081,11216.055077916,8128.93272372806,10891.8192239772,NA,NA,NA,NA,NA,9605,"Lower Columbia River Steelhead DPS","Steelhead"
"420",19,2013,11201.1679609766,11143.6012345699,9344.81959107302,13366.1950614642,9621.27453973925,12985.4029472721,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS","Steelhead"
"421",20,2014,8877.47372621706,8833.93833969477,7416.30636892541,10621.3407466818,7622.23794394642,10300.8898437702,NA,NA,NA,NA,NA,9080,"Lower Columbia River Steelhead DPS","Steelhead"
"422",21,2015,13857.0360610769,13793.4297266496,11608.0617405022,16443.6042626612,11947.5292578127,15977.0457183969,NA,NA,NA,NA,NA,13801,"Lower Columbia River Steelhead DPS","Steelhead"
"423",22,2016,14473.9383015099,14405.2045518946,12137.5769739493,17217.3654099281,12486.8365181625,16709.4992909789,NA,NA,NA,NA,NA,14873,"Lower Columbia River Steelhead DPS","Steelhead"
"424",23,2017,9153.09692624466,9100.8663439066,7694.51210209524,10882.78655516,7910.11103385318,10561.0560326826,NA,NA,NA,NA,NA,9047,"Lower Columbia River Steelhead DPS","Steelhead"
"425",24,2018,9242.11214060017,9193.91548802301,7686.13159021614,11065.4940114736,7919.15251279506,10731.8965035939,NA,NA,NA,NA,NA,9670,"Lower Columbia River Steelhead DPS","Steelhead"
"426",25,2019,5171.56022601554,5132.69639335923,4302.70670407795,6261.69979971401,4428.03547607249,6054.99050486237,NA,NA,NA,NA,NA,4952,"Lower Columbia River Steelhead DPS","Steelhead"
"427",26,2020,6808.00592535955,6761.07505331934,5604.0664343,8274.05387492718,5774.66287673271,7987.49701340668,NA,NA,NA,NA,NA,6883,"Lower Columbia River Steelhead DPS","Steelhead"
"428",1,1995,9291.43208847456,8622.16735997959,6778.58908525714,16011.4885871515,7019.66175603346,13405.1036764324,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"429",2,1996,9829.58219837731,9253.14564277347,7370.45855193385,15979.7069066998,7616.80379877641,13714.6923253848,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"430",3,1997,11275.9794710715,10724.4913114407,8587.85439344072,17483.1037532875,8881.13465301634,15344.0777450864,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"431",4,1998,11614.7495699492,11158.1409252668,8959.14029782525,17165.1871314413,9256.31736840347,15310.5929830883,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"432",5,1999,13615.8801015395,13215.7763186826,10658.4835578959,19086.1293755889,11015.4803395189,17432.9278305901,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"433",6,2000,20852.5085746356,20380.069871186,16436.8227372067,28109.2885015044,16974.1871135054,26098.6468923608,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"434",7,2001,29545.9366633201,29014.8377607551,23418.4184405533,38897.3367896837,24189.6562454625,36466.1110522521,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"435",8,2002,41994.6295537162,41385.5159348843,33562.7945062807,53966.9759305688,34687.8653261277,51208.9321338086,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"436",9,2003,25150.8488271867,24888.353288391,20384.9929519897,31521.64533652,21023.8702155966,30100.0063510384,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"437",10,2004,17819.8432748007,17676.1309265382,14578.2727967256,21923.123107034,15030.9162927774,21100.07823728,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"438",11,2005,15263.6967693602,15169.3273149566,12612.4560005159,18472.1499066478,12994.9997383905,17861.8273729817,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"439",12,2006,11673.9674716861,11625.0400673787,9818.84791467222,13805.3175181794,10095.0058659569,13417.3639635562,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"440",13,2007,14595.4303685971,14541.6545542955,12306.2771582791,17200.0166412845,12637.5913660734,16732.2381711155,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"441",14,2008,15799.5757717131,15725.2615987417,13280.6863863183,18690.9841619837,13646.2390662048,18185.0844415465,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"442",15,2009,21828.3090597896,21749.2235027867,18349.6418166807,25773.70847728,18839.4047481033,25063.441336361,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"443",16,2010,26484.6972252905,26384.8485399728,22470.1494266308,31064.0219887455,23063.2869421483,30259.6883468727,NA,NA,NA,NA,NA,26502,"Middle Columbia River Steelhead DPS","Steelhead"
"444",17,2011,30129.6539979079,30019.7979079687,25497.3580302962,35381.6705985561,26160.4852496923,34470.5861722373,28192.2817784286,23857.2105735733,33086.3924935983,24483.709140081,32243.4483614657,30306,"Middle Columbia River Steelhead DPS","Steelhead"
"445",18,2012,31479.755108526,31365.9130401608,26594.7572520501,37026.1313483397,27297.3314026287,36049.6922868477,29414.9151343176,24847.4060041864,34601.5898426346,25510.7699532636,33677.4214818411,33338,"Middle Columbia River Steelhead DPS","Steelhead"
"446",19,2013,23023.1298209479,22943.7581762012,19407.3365804536,27084.1317419741,19956.2054290974,26362.5439642615,21666.8580182076,18263.0890848225,25512.7797139368,18777.5901006774,24822.7896541363,22813,"Middle Columbia River Steelhead DPS","Steelhead"
"447",20,2014,23469.3195234245,23374.8461698931,19749.77811841,27755.2745593402,20287.9055559776,26971.1178724046,22729.9451738561,19124.3644819077,26888.9380824394,19648.6801488512,26120.5041155635,25802,"Middle Columbia River Steelhead DPS","Steelhead"
"448",21,2015,26198.987324512,26099.9529907995,22078.727451236,30961.3330455927,22680.2225863054,30109.423955017,25293.0089171735,21324.1727814184,29866.6522950738,21900.6322390265,29030.7069775686,27229,"Middle Columbia River Steelhead DPS","Steelhead"
"449",22,2016,18808.6948601362,18737.5692856844,15825.6378706201,22211.1971854715,16274.1787047662,21623.5705023516,17961.4690308242,15131.4236725712,21189.4133380989,15559.004959568,20615.421060491,19611,"Middle Columbia River Steelhead DPS","Steelhead"
"450",23,2017,9139.41376403045,9100.9283127066,7668.37108173851,10827.7925022572,7896.11591646871,10514.4023690269,8652.73100843161,7266.88759290725,10248.2344648408,7479.01546138496,9949.66241384169,9017,"Middle Columbia River Steelhead DPS","Steelhead"
"451",24,2018,10238.5371289988,10195.216323972,8603.49372271881,12074.32059902,8853.32416441605,11748.1304148898,9748.19544604567,8186.2783741268,11509.2060496791,8422.16475336418,11194.0312050006,11097,"Middle Columbia River Steelhead DPS","Steelhead"
"452",25,2019,10236.9030511609,10165.8350581296,8150.79951407386,12722.9687101769,8450.29858277606,12276.2676432466,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"453",26,2020,10796.0601499921,10639.4592680445,7821.54266230969,14701.3996263576,8206.90817289525,13927.8954505391,NA,NA,NA,NA,NA,NA,"Middle Columbia River Steelhead DPS","Steelhead"
"454",1,1995,4313.0554214113,3519.36820351721,1672.00882608271,11781.770101698,1866.96612370583,9012.54391292672,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"455",2,1996,3681.28607042322,3176.61990044564,1644.77556477689,8649.9191115732,1817.33730968092,6983.39993074708,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"456",3,1997,3331.61973160182,2982.26762201365,1594.73680059766,7021.43796008283,1753.07935905995,5932.34402308072,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"457",4,1998,4160.4634941917,3869.5147735442,2159.39423922323,7881.25939179434,2353.13266075535,6897.03845730114,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"458",5,1999,5027.56554870606,4724.00331937296,2568.94734444239,9233.39047733073,2820.31257795875,8240.21823096948,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"459",6,2000,3044.61034039884,2925.91134545155,1765.65025104298,5036.30964801479,1915.57350047072,4597.10574039221,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"460",7,2001,2186.45874545294,2131.08714033712,1399.93744901002,3295.14328180908,1498.0752626168,3058.88798576433,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"461",8,2002,1744.95523316344,1713.25665016498,1211.38221564419,2454.85752603915,1280.36808243296,2313.58401927557,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"462",9,2003,1662.72536100084,1631.98706261677,1146.39092007323,2354.37900924474,1211.71883814277,2219.60874228138,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"463",10,2004,2202.45943399337,2150.47864533345,1472.77118845245,3225.30450756306,1565.11306590478,3015.93077797517,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"464",11,2005,2231.48414962319,2179.96131052992,1500.74505727797,3274.38552834108,1591.16544948526,3045.14090837548,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"465",12,2006,1749.99835936968,1714.3544221495,1192.10648682273,2502.08091268598,1264.20403463448,2352.58270335907,NA,NA,NA,NA,NA,1711,"Northern California steelhead","Steelhead"
"466",13,2007,2432.29335018782,2384.96652199349,1637.81819214955,3519.45560461769,1736.6232365301,3302.13597369487,NA,NA,NA,NA,NA,3224,"Northern California steelhead","Steelhead"
"467",14,2008,1966.7179301609,1923.58552474775,1313.52307748785,2866.63943834569,1396.89150211846,2680.19419278145,NA,NA,NA,NA,NA,2005,"Northern California steelhead","Steelhead"
"468",15,2009,955.436975760643,929.759340363576,617.151898878582,1437.85426785472,659.224961211514,1337.73647109459,NA,NA,NA,NA,NA,907,"Northern California steelhead","Steelhead"
"469",16,2010,1408.34628261061,1376.81258449069,938.43762363813,2045.41901661281,1000.57203823021,1920.68175911084,NA,NA,NA,NA,NA,1648,"Northern California steelhead","Steelhead"
"470",17,2011,1710.86243327722,1671.82564084603,1139.71080628785,2509.59523255649,1211.51497815185,2349.83492052464,NA,NA,NA,NA,NA,1598,"Northern California steelhead","Steelhead"
"471",18,2012,2241.07005126071,2191.42873748232,1491.62598006735,3282.39406699434,1584.40503386961,3063.37031538663,NA,NA,NA,NA,NA,2409,"Northern California steelhead","Steelhead"
"472",19,2013,2496.4660410342,2438.057975057,1670.72092017272,3642.44349957915,1774.84302107725,3406.47158421423,NA,NA,NA,NA,NA,2646,"Northern California steelhead","Steelhead"
"473",20,2014,2145.34355108848,2099.13673176578,1443.58766061995,3095.23721207727,1531.94132435561,2908.27558669592,NA,NA,NA,NA,NA,2243,"Northern California steelhead","Steelhead"
"474",21,2015,1496.04837028295,1464.26968417077,1003.4490160656,2165.67266257632,1066.461874049,2032.257655825,NA,NA,NA,NA,NA,1624,"Northern California steelhead","Steelhead"
"475",22,2016,1177.79152153591,1153.14029968109,793.377613413604,1705.22169980965,842.66043252153,1600.17920175277,NA,NA,NA,NA,NA,1164,"Northern California steelhead","Steelhead"
"476",23,2017,1188.09767971796,1163.49568456073,802.021014918627,1720.0068004677,850.348102281526,1607.31446674465,NA,NA,NA,NA,NA,1152,"Northern California steelhead","Steelhead"
"477",24,2018,2042.32134701351,1996.33314175605,1363.55386355736,2980.2680882159,1450.86548209547,2788.85967528838,NA,NA,NA,NA,NA,2091,"Northern California steelhead","Steelhead"
"478",25,2019,1781.61690101573,1743.75793992563,1191.22548554873,2594.67496608386,1271.38677458016,2425.61364304978,NA,NA,NA,NA,NA,1812,"Northern California steelhead","Steelhead"
"479",26,2020,1814.94282838142,1752.23896012575,1115.1295709158,2883.42995976473,1194.78757563488,2646.5405571849,NA,NA,NA,NA,NA,NA,"Northern California steelhead","Steelhead"
"493",1,1995,9250.27279516649,7986.06996196739,2716.99225498788,23153.4434413452,3272.57631795912,19348.8203899963,9250.27279516649,2716.99225498788,23153.4434413452,3272.57631795912,19348.8203899963,4892,"Okanogan River Sockeye","Sockeye"
"494",2,1996,13485.9485906342,12197.492741894,4879.00262466244,29677.4184648124,5716.62905966286,25549.9682476885,13485.9485906342,4879.00262466244,29677.4184648124,5716.62905966286,25549.9682476885,17701,"Okanogan River Sockeye","Sockeye"
"495",3,1997,15964.6749821132,14464.7303439251,6033.13991351507,34502.6171075251,7033.65190191966,29816.6259512627,15964.6749821132,6033.13991351507,34502.6171075251,7033.65190191966,29816.6259512627,24621,"Okanogan River Sockeye","Sockeye"
"496",4,1998,13206.8041269015,12066.5171242325,4461.91535667008,28883.1055048814,5199.93475568553,25136.4263874674,13206.8041269015,4461.91535667008,28883.1055048814,5199.93475568553,25136.4263874674,4666,"Okanogan River Sockeye","Sockeye"
"497",5,1999,18595.686102783,17085.387895369,7170.39321331844,39062.658436075,8400.2247637006,33696.7464169762,18595.686102783,7170.39321331844,39062.658436075,8400.2247637006,33696.7464169762,12388,"Okanogan River Sockeye","Sockeye"
"498",6,2000,32809.5753352395,28895.628268452,12606.0113752131,75967.5307276615,14363.0305758368,64586.2864406028,32809.5753352395,12606.0113752131,75967.5307276615,14363.0305758368,64586.2864406028,59944,"Okanogan River Sockeye","Sockeye"
"499",7,2001,38766.6961778796,33686.5837964974,14611.3548343047,93120.1490393135,16858.6184171361,79445.7853674142,38766.6961778796,14611.3548343047,93120.1490393135,16858.6184171361,79445.7853674142,74486,"Okanogan River Sockeye","Sockeye"
"500",8,2002,28004.5315230904,25849.9557907915,9925.24489142609,59750.3636062642,11528.3937255618,51653.1497967285,28004.5315230904,9925.24489142609,59750.3636062642,11528.3937255618,51653.1497967285,10659,"Okanogan River Sockeye","Sockeye"
"501",9,2003,35982.6784874723,33079.2818458494,14519.6857705252,74984.6468761753,16845.4896259577,64517.3885916931,35982.6784874723,14519.6857705252,74984.6468761753,16845.4896259577,64517.3885916931,29374,"Okanogan River Sockeye","Sockeye"
"502",10,2004,50502.6643698656,45678.1159867701,20075.9148684703,108599.612647351,23248.9760739083,93137.0795673138,50502.6643698656,20075.9148684703,108599.612647351,23248.9760739083,93137.0795673138,78053,"Okanogan River Sockeye","Sockeye"
"503",11,2005,50371.6104792962,46377.6211445646,20233.602541308,105099.817554363,23343.5916781253,91114.79227624,50371.6104792962,20233.602541308,105099.817554363,23343.5916781253,91114.79227624,55559,"Okanogan River Sockeye","Sockeye"
"504",12,2006,44719.1546243675,41168.2619976028,15653.1817468927,95967.5558025758,18431.4868334845,83514.7095635849,44719.1546243675,15653.1817468927,95967.5558025758,18431.4868334845,83514.7095635849,22075,"Okanogan River Sockeye","Sockeye"
